siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengabbreviation,itemvalue,itemunit
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,15/06/2023 09:19,表水,0.5,葉綠素a,Chl_a,31.4,μg/L
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,07/07/2023 09:28,表水,0.5,葉綠素a,Chl_a,8.7,μg/L
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,04/08/2023 09:36,表水,0.5,葉綠素a,Chl_a,8.3,μg/L
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,01/09/2023 09:19,表水,0.5,葉綠素a,Chl_a,11.4,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,23/12/2020 09:27,表水,0.5,葉綠素a,Chl_a,2.7,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,11/01/2021 10:02,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,18/02/2021 09:22,表水,0.5,葉綠素a,Chl_a,3.5,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,15/03/2021 09:18,表水,0.5,葉綠素a,Chl_a,22.9,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,01/04/2021 09:39,表水,0.5,葉綠素a,Chl_a,4.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,03/05/2021 09:40,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/06/2021 09:49,表水,0.5,葉綠素a,Chl_a,6.3,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,02/07/2021 09:32,表水,0.5,葉綠素a,Chl_a,1.3,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,13/08/2021 09:52,表水,0.5,葉綠素a,Chl_a,3.8,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,17/09/2021 09:25,表水,0.5,葉綠素a,Chl_a,2.1,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,04/10/2021 09:40,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,01/11/2021 09:21,表水,0.5,葉綠素a,Chl_a,3.5,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,14/12/2021 14:44,表水,0.5,葉綠素a,Chl_a,2.5,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/01/2022 09:32,表水,0.5,葉綠素a,Chl_a,2,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,09/02/2022 09:41,表水,0.5,葉綠素a,Chl_a,5.5,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,09/03/2022 09:29,表水,0.5,葉綠素a,Chl_a,17.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,01/04/2022 09:48,表水,0.5,葉綠素a,Chl_a,26.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,09/05/2022 09:22,表水,0.5,葉綠素a,Chl_a,1.8,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,10/06/2022 11:43,表水,0.5,葉綠素a,Chl_a,7.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,08/07/2022 09:59,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,05/08/2022 09:46,表水,0.5,葉綠素a,Chl_a,2.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/09/2022 10:21,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,13/10/2022 09:24,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,17/11/2022 09:31,表水,0.5,葉綠素a,Chl_a,7.1,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,09/12/2022 09:34,表水,0.5,葉綠素a,Chl_a,4.4,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/01/2023 09:40,表水,0.5,葉綠素a,Chl_a,6.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,16/02/2023 09:00,表水,,葉綠素a,Chl_a,-,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,03/03/2023 10:54,表水,0.5,葉綠素a,Chl_a,18.8,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/04/2023 09:46,表水,0.5,葉綠素a,Chl_a,34.2,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,31/05/2023 09:33,表水,0.5,葉綠素a,Chl_a,59.1,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,15/06/2023 09:39,表水,0.5,葉綠素a,Chl_a,31.5,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,07/07/2023 09:50,表水,0.5,葉綠素a,Chl_a,8,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,04/08/2023 10:01,表水,0.5,葉綠素a,Chl_a,7.6,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,01/09/2023 09:37,表水,0.5,葉綠素a,Chl_a,10.6,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,18/02/2021 11:29,表水,0.5,葉綠素a,Chl_a,1.2,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,03/05/2021 11:54,表水,0.5,葉綠素a,Chl_a,5.9,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,13/08/2021 11:06,表水,0.5,葉綠素a,Chl_a,4.8,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,01/11/2021 10:22,表水,0.5,葉綠素a,Chl_a,9,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,09/02/2022 10:58,表水,0.5,葉綠素a,Chl_a,1,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,09/05/2022 10:11,表水,0.5,葉綠素a,Chl_a,3.7,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,05/08/2022 11:08,表水,0.5,葉綠素a,Chl_a,22,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,17/11/2022 10:27,表水,0.5,葉綠素a,Chl_a,1.4,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,16/02/2023 09:28,表水,0.5,葉綠素a,Chl_a,4.5,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,09/05/2023 09:26,表水,0.5,葉綠素a,Chl_a,5,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,04/08/2023 10:53,表水,0.5,葉綠素a,Chl_a,15.2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,08/12/2020 10:51,表水,0.5,葉綠素a,Chl_a,4.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,08/01/2021 11:10,表水,0.5,葉綠素a,Chl_a,3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,17/02/2021 11:18,表水,0.5,葉綠素a,Chl_a,1.2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,05/03/2021 10:35,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,09/04/2021 11:19,表水,0.5,葉綠素a,Chl_a,14.4,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,03/05/2021 10:35,表水,0.5,葉綠素a,Chl_a,12.5,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,07/06/2021 11:04,表水,0.5,葉綠素a,Chl_a,2.4,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/07/2021 11:11,表水,0.5,葉綠素a,Chl_a,9.4,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/08/2021 10:26,表水,0.5,葉綠素a,Chl_a,10.8,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,01/09/2021 10:45,表水,0.5,葉綠素a,Chl_a,7,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,21/10/2021 10:37,表水,0.5,葉綠素a,Chl_a,6.9,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,12/11/2021 10:54,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,14/12/2021 10:37,表水,0.5,葉綠素a,Chl_a,2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,03/01/2022 11:13,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,07/02/2022 10:26,表水,0.5,葉綠素a,Chl_a,1.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,07/03/2022 11:41,表水,0.5,葉綠素a,Chl_a,4.7,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,11/04/2022 10:35,表水,0.5,葉綠素a,Chl_a,5.2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,06/05/2022 10:27,表水,0.5,葉綠素a,Chl_a,1.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/06/2022 10:29,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,01/07/2022 11:18,表水,0.5,葉綠素a,Chl_a,4.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/08/2022 10:43,表水,0.5,葉綠素a,Chl_a,12.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,16/09/2022 10:43,表水,0.5,葉綠素a,Chl_a,10.6,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,07/10/2022 11:07,表水,0.5,葉綠素a,Chl_a,12,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,04/11/2022 10:49,表水,0.5,葉綠素a,Chl_a,0.5,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,06/12/2022 10:52,表水,0.5,葉綠素a,Chl_a,6.2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,04/01/2023 11:02,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/02/2023 11:28,表水,0.5,葉綠素a,Chl_a,4,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,06/03/2023 10:44,表水,0.5,葉綠素a,Chl_a,5.5,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,13/04/2023 11:23,表水,0.5,葉綠素a,Chl_a,5.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,03/05/2023 11:27,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,02/06/2023 11:20,表水,0.5,葉綠素a,Chl_a,6.8,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,04/07/2023 11:57,表水,0.5,葉綠素a,Chl_a,3.1,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,07/08/2023 10:59,表水,0.5,葉綠素a,Chl_a,2.3,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,08/09/2023 11:17,表水,0.5,葉綠素a,Chl_a,7.7,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,08/12/2020 10:37,表水,0.5,葉綠素a,Chl_a,3.5,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,08/01/2021 10:58,表水,0.5,葉綠素a,Chl_a,3.7,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,17/02/2021 11:07,表水,0.5,葉綠素a,Chl_a,0.8,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,05/03/2021 10:25,表水,0.5,葉綠素a,Chl_a,3.3,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,09/04/2021 11:03,表水,0.5,葉綠素a,Chl_a,12.1,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,03/05/2021 10:18,表水,0.5,葉綠素a,Chl_a,8,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,07/06/2021 10:52,表水,0.5,葉綠素a,Chl_a,1,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,02/07/2021 11:00,表水,0.5,葉綠素a,Chl_a,1.4,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,02/08/2021 10:16,表水,0.5,葉綠素a,Chl_a,7.8,μg/L
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,18/08/2023 09:45,表水,0.5,葉綠素a,Chl_a,14,μg/L
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,04/10/2023 11:41,表水,0.5,葉綠素a,Chl_a,2,μg/L
2185,鳳山水庫一,鳳山水庫,高雄市,120.39236,22.540565,187499.7869,2493537.054,16/08/2024 10:23,表水,0.5,葉綠素a,Chl_a,66.6,μg/L
2141,霧社水庫二,霧社水庫,南投縣,121.136145,23.992772,263852.4,2654229.36,04/10/2023 11:15,表水,0.5,葉綠素a,Chl_a,5.3,μg/L
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,06/09/2023 09:32,表水,0.5,葉綠素a,Chl_a,3,μg/L
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,16/08/2024 10:13,表水,0.5,葉綠素a,Chl_a,76.6,μg/L
2187,鳳山水庫三,鳳山水庫,高雄市,120.388483,22.538672,187100.15,2493329.09,16/08/2024 10:04,表水,0.5,葉綠素a,Chl_a,95.6,μg/L
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,16/08/2024 09:43,表水,0.5,葉綠素a,Chl_a,56.9,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,03/12/2020 11:12,表水,0.5,葉綠素a,Chl_a,4.4,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,14/01/2021 11:21,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,03/02/2021 11:04,表水,0.5,葉綠素a,Chl_a,5.4,μg/L
2145,德基水庫三,德基水庫,臺中市,121.20606,24.262005,270922.25,2684055.4,12/10/2023 10:10,表水,0.5,葉綠素a,Chl_a,11.8,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,19/08/2024 10:59,表水,0.5,葉綠素a,Chl_a,27.8,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,04/03/2021 11:09,表水,0.5,葉綠素a,Chl_a,3.9,μg/L
2146,德基水庫四,德基水庫,臺中市,121.218726,24.266289,272207.55,2684531.82,12/10/2023 10:48,表水,0.5,葉綠素a,Chl_a,17.5,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,06/04/2021 11:08,表水,0.5,葉綠素a,Chl_a,5.5,μg/L
2190,牡丹水庫二,牡丹水庫,屏東縣,120.782567,22.140403,227571.78,2449118.6,19/08/2024 10:37,表水,0.5,葉綠素a,Chl_a,9.4,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,13/05/2021 11:12,表水,0.5,葉綠素a,Chl_a,1.4,μg/L
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,16/10/2023 10:17,表水,0.5,葉綠素a,Chl_a,19.1,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,03/06/2021 11:02,表水,0.5,葉綠素a,Chl_a,2.2,μg/L
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,16/10/2023 10:43,表水,0.5,葉綠素a,Chl_a,16.2,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,12/07/2021 10:32,表水,0.5,葉綠素a,Chl_a,1.9,μg/L
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,19/08/2024 10:20,表水,0.5,葉綠素a,Chl_a,12.4,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,26/08/2021 10:43,表水,0.5,葉綠素a,Chl_a,8.9,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,10/09/2021 10:50,表水,0.5,葉綠素a,Chl_a,7,μg/L
2192,成功水庫,成功水庫,澎湖縣,119.625964,23.577479,313893.66,2608371.04,19/08/2024 11:20,表水,0.5,葉綠素a,Chl_a,53.9,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,08/10/2021 10:59,表水,0.5,葉綠素a,Chl_a,3,μg/L
2193,興仁水庫,興仁水庫,澎湖縣,119.606836,23.549442,311954.32,2605257.68,19/08/2024 09:23,表水,0.5,葉綠素a,Chl_a,39.2,μg/L
2153,永和山水庫一,永和山水庫,苗栗縣,120.923504,24.659908,242257.38,2728111.39,17/10/2023 09:13,表水,0.5,葉綠素a,Chl_a,5.4,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,08/11/2021 10:42,表水,0.5,葉綠素a,Chl_a,7.4,μg/L
2154,永和山水庫二,永和山水庫,苗栗縣,120.932496,24.654762,243167.24,2727540.96,17/10/2023 10:40,表水,0.5,葉綠素a,Chl_a,5.8,μg/L
2194,東衛水庫,東衛水庫,澎湖縣,119.597683,23.567763,311011.37,2607282.71,19/08/2024 10:21,表水,0.5,葉綠素a,Chl_a,28.2,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,08/12/2021 10:55,表水,0.5,葉綠素a,Chl_a,1.4,μg/L
2195,西安水庫,西安水庫,澎湖縣,119.497236,23.36455,300835.34,2584739.25,20/08/2024 12:11,表水,0.5,葉綠素a,Chl_a,13.2,μg/L
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,03/10/2023 10:08,表水,0.5,葉綠素a,Chl_a,5.1,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,07/01/2022 10:28,表水,0.5,葉綠素a,Chl_a,5.9,μg/L
2196,小池水庫,小池水庫,澎湖縣,119.509307,23.610886,301972.8,2612023.49,19/08/2024 13:20,表水,0.5,葉綠素a,Chl_a,10.1,μg/L
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,14/02/2022 11:05,表水,0.5,葉綠素a,Chl_a,3.6,μg/L
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,03/10/2023 10:34,表水,0.5,葉綠素a,Chl_a,5.2,μg/L
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,03/10/2023 09:44,表水,0.5,葉綠素a,Chl_a,5.2,μg/L
2197,七美水庫,七美水庫,澎湖縣,119.434562,23.211729,294478.46,2567795.31,20/08/2024 09:34,表水,0.5,葉綠素a,Chl_a,116,μg/L
2201,德基水庫五,德基水庫,臺中市,121.247684,24.270084,275146.96,2684957.04,20/08/2024 11:13,表水,0.5,葉綠素a,Chl_a,45.5,μg/L
2202,大埔水庫,大埔水庫,新竹縣,120.983752,24.675913,248355.66,2729882,15/08/2024 11:50,表水,0.5,葉綠素a,Chl_a,90.6,μg/L
2203,石門水庫六,石門水庫,桃園市,121.3020833,24.8067222,280539.91,2744403.82,14/08/2024 09:37,表水,0.5,葉綠素a,Chl_a,8.4,μg/L
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,03/10/2023 09:45,表水,0.5,葉綠素a,Chl_a,6.9,μg/L
2204,寶二水庫一,寶二水庫,新竹縣,121.0444444,24.7194953,254496.36,2734709.69,15/08/2024 09:17,表水,0.5,葉綠素a,Chl_a,12.9,μg/L
2161,仁義潭水庫三,仁義潭水庫,嘉義縣,120.5104444,23.4656389,199987.91,2595931.29,03/10/2023 10:00,表水,0.5,葉綠素a,Chl_a,8.5,μg/L
2208,金湖水庫,金湖水庫,金門縣,118.4583703,24.4344722,195079.78,2703248.45,29/08/2024 12:31,表水,0.5,葉綠素a,Chl_a,91.8,μg/L
2209,蘭湖水庫,蘭湖水庫,金門縣,118.3811157,24.4519537,187254.78,2705217.48,29/08/2024 07:56,表水,0.5,葉綠素a,Chl_a,115,μg/L
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,03/10/2023 10:16,表水,0.5,葉綠素a,Chl_a,7.8,μg/L
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,15/08/2024 10:42,表水,0.5,葉綠素a,Chl_a,9.1,μg/L
2163,曾文水庫一,曾文水庫,嘉義縣,120.540746,23.246248,203006.32,2571625.67,16/10/2023 09:22,表水,0.5,葉綠素a,Chl_a,9.4,μg/L
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,16/10/2023 09:39,表水,0.5,葉綠素a,Chl_a,10.4,μg/L
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,16/10/2023 09:55,表水,0.5,葉綠素a,Chl_a,8.8,μg/L
2212,湖山水庫二,湖山水庫,雲林縣,120.6302778,23.6791667,212291.03,2619541.36,15/08/2024 10:04,表水,0.5,葉綠素a,Chl_a,6.5,μg/L
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,16/10/2023 10:13,表水,0.5,葉綠素a,Chl_a,11,μg/L
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,08/11/2024 10:03,表水,0.5,葉綠素a,Chl_a,5,μg/L
2167,曾文水庫五,曾文水庫,嘉義縣,120.573276,23.297913,206351.87,2577336.83,16/10/2023 10:36,表水,0.5,葉綠素a,Chl_a,11.2,μg/L
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,08/11/2024 10:25,表水,0.5,葉綠素a,Chl_a,11,μg/L
2168,曾文水庫六,曾文水庫,嘉義縣,120.598527,23.312495,208939.21,2578944.25,16/10/2023 10:56,表水,0.5,葉綠素a,Chl_a,9.8,μg/L
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,08/11/2024 11:00,表水,0.5,葉綠素a,Chl_a,12,μg/L
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,06/10/2023 10:40,表水,0.5,葉綠素a,Chl_a,5,μg/L
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,15/11/2024 09:30,表水,0.5,葉綠素a,Chl_a,4.3,μg/L
2088,新山水庫二,新山水庫,基隆市,121.7073056,25.1255278,321323.88,2779868.3,15/11/2024 09:49,表水,0.5,葉綠素a,Chl_a,2.9,μg/L
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,06/10/2023 10:53,表水,0.5,葉綠素a,Chl_a,7.2,μg/L
2089,西勢水庫,西勢水庫,基隆市,121.735637,25.087247,324204,2775643.26,15/11/2024 10:52,表水,0.5,葉綠素a,Chl_a,2,μg/L
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,28/11/2024 14:58,表水,0.5,葉綠素a,Chl_a,0.2,μg/L
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,28/11/2024 14:47,表水,0.5,葉綠素a,Chl_a,0.9,μg/L
2098,石門水庫三,石門水庫,桃園市,121.2521389,24.8114444,275489.6568,2744916.604,28/11/2024 14:33,表水,0.5,葉綠素a,Chl_a,2,μg/L
2099,石門水庫四,石門水庫,桃園市,121.2561111,24.8044722,275892.67,2744145.11,28/11/2024 14:21,表水,0.5,葉綠素a,Chl_a,0.2,μg/L
2100,石門水庫五,石門水庫,桃園市,121.2856944,24.8161111,278880.84,2745440.17,28/11/2024 14:08,表水,0.5,葉綠素a,Chl_a,0.9,μg/L
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,28/11/2024 09:44,表水,0.5,葉綠素a,Chl_a,4.6,μg/L
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,28/11/2024 10:01,表水,0.5,葉綠素a,Chl_a,4.2,μg/L
